%22Big%22_Donnie_MacLeod Progressive_Conservative_Association_of_Nova_Scotia

George_Craddock Labor_Party_

George_Crady Democratic_Party_

George_Crawford_McKindsey Conservative_Party_of_Canada_

George_Cretekos Republican_Party_

George_Cromwell Republican_Party_

George_Croydon_Marks,_1st_Baron_Marks Liberal_Party_

George_Croydon_Marks,_1st_Baron_Marks Labour_Party_

George_Cruickshank_ Protectionist_Party

George_Cruickshank_ Liberal_Party_of_Canada

George_Cunningham_ Labor_Party_

George_Currie_ Ulster_Unionist_Party

George_Curtis_ Australian_Labor_Party

George_Curzon,_1st_Marquess_Curzon_of_Kedleston Conservative_Party_

George_Cushingberry,_Jr. Michigan_Democratic_Party

George_Cuthbert_Taylor Independent_politician

George_D._Buffett Republican_Party_

George_D._Maziarz Republican_Party_

George_D._Nye Democratic_Party_

George_D._O'Brien Democratic_Party_

George_D._Perkins Republican_Party_

George_D._Prentice Whig_Party_

George_D._Robinson Republican_Party_

George_D._Tablack Democratic_Party_

George_D._Tillman Democratic_Party_

George_D._Varney_Sr. Maine_Republican_Party

George_D._Widener_Jr. Republican_Party_

George_D._Wise Democratic_Party_

George_Dadamo Ontario_New_Democratic_Party

George_Dallas_ Labor_Party_

George_Dallas_ Labour_Party_

George_Damm Democratic_Party_

George_Daniel_Clark Australian_Labor_Party

George_Dankel Nationalist_Party_of_Australia

George_Dankel Australian_Labor_Party

George_Darany Democratic_Party_

George_Darden Democratic_Party_

George_Darling Labor_Party_

George_Davidson_Grant Liberal_Party_of_Canada

George_Davidson_Todd Republican_Party_

George_Davis_ Democratic_Party_

George_Davy_Kelley Labor_Party_

George_Dawson-Damer Conservative_Party_

George_Dawson_ Democratic_Unionist_Party

George_Dayton Republican_Party_

George_DeBaptiste Republican_Party_

George_DeLuca Democratic_Party_

George_Dement Democratic_Party_

George_Demos Conservative_Party_of_New_York

George_Demos Republican_Party_

George_Dempster_of_Dunnichen Independent_

George_Denison Democratic-Republican_Party

George_Denison_ Progressive_Conservative_Party_of_Ontario

George_Dern Democratic_Party_

George_Deukmejian Republican_Party_

George_Devries Queensland_Labor_Party

George_Dewar_ Progressive_Conservative_Party_of_Prince_Edward_Island

George_Dewey_Clyde Republican_Party_

George_Dibbs Free_Trade_Party

George_Distel Democratic_Party_

George_Docking Democratic_Party_

George_Dodd_ Conservative_Party_

George_Dodge Democratic_Party_

George_Dormer Conservative_Party_of_Canada_

George_Doucet Nova_Scotia_Liberal_Party

George_Doucett Progressive_Conservative_Party_of_Ontario

George_Douglas_Stanley Conservative_Party_of_Canada_

George_Douglas_Stanley Progressive_Conservative_Association_of_Alberta

George_Dromgoole Democratic_Party_

George_Duffy Country_and_Progressive_National_Party

George_Dunbar_ Republican_Party_

George_Dunn_ Australian_Labor_Party

George_E._Adams Republican_Party_

George_E._Akerson Republican_Party_

George_E._Allen,_Jr. Democratic_Party_

George_E._Allen,_Sr. Democratic_Party_

George_E._Bell Social_Credit_Party_of_Alberta

George_E._Bowden Republican_Party_

George_E._Brunner Democratic_Party_

George_E._Campsen_III Republican_Party_

George_E._Cryer Republican_Party_

George_E._Gorman Democratic_Party_

George_E._Hagen Nova_Scotia_Liberal_Party

George_E._Harris Republican_Party_

George_E._Hearn Democratic_Party_

George_E._Kryder Republican_Party_

George_E._Lounsbury Republican_Party_

George_E._McKinley Democratic_Party_

George_E._McNally Republican_Party_

George_E._Nowotny Republican_Party_

George_E._Outland United_States_Democratic_Party

George_E._Pugh Democratic_Party_

George_E._Royce Democratic_Party_

George_E._Sangmeister Democratic_Party_

George_E._Seney United_States_Democratic_Party

George_E._Shipley Democratic_Party_

George_E._Spencer Republican_Party_

George_E._Terwilleger Republican_Party_

George_E._White United_States_Republican_Party

George_E._de_Silva United_National_Party

George_Earle_Chamberlain Democratic_Party_

George_Eden,_1st_Earl_of_Auckland Whig_

George_Edmund_Badger Whig_Party_

George_Edward_Cole Democratic_Party_

George_Edward_Cole Republican_Party_

George_Edward_Lockhart Co-operative_Commonwealth_Federation

George_Edward_Wales Whig_Party_

George_Edwards_ Free_Trade_Party

George_Edwards_ Commonwealth_Liberal_Party

George_Edwin_King Confederation_Party

George_Edwin_Mitchell Republican_Party_

George_Edwin_Smith Republican_Party_

George_Ege Federalist_Party

George_Eighmey Democratic_Party_

George_Elias Liberal_Party_

George_Elias Kilusang_Diwa_ng_Taguig

George_Elliott_Hagan Democratic_Party_

George_Ennis Traditional_Unionist_Voice

George_Enticknap Australian_Labor_Party

George_Eskridge Republican_Party_

George_Eulas_Foster Conservative_Party_of_Canada_

George_Eustice United_Kingdom_Conservative_Party

George_Eustis_Jr. Know-Nothing_movement

George_Evans_ Whig_Party_

George_Evans_ National_Republican_Party

George_Ewan_McCraney Liberal_Party_of_Canada

George_F._Barrett Republican_Party_

George_F._Brumm Republican_Party_

George_F._Edmunds Republican_Party_

George_F._Franklin Republican_Party_

George_F._Hill Liberal_Party_of_New_Brunswick

George_F._Johnson,_IV Democratic_Party_

George_F._Moore_ Democratic_Party_

George_F._O'Shaunessy Democratic_Party_

George_F._Pott_Jr. Republican_Party_

George_F._Senner_Jr. Democratic_Party_

George_F._Shafer Republican_Party_

George_F._Williams Democratic_Party_

George_F._Williams Republican_Party_

George_F._Wingard Republican_Party_

George_F._Wright Republican_Party_

George_Fairbairn_ Nationalist_Party_of_Australia

George_Fairbairn_ Independent_

George_Fairbairn_ Commonwealth_Liberal_Party

George_Fairfield Progressive_Conservative_Party_of_Canada

George_Farrell_ Australian_Labor_Party

George_Faught Republican_Party_

George_Faulds_Stirling British_Columbia_New_Democratic_Party

George_Ferguson_ Liberal_Party_

George_Ferguson_ Liberal_Democrats

George_Fingold Republican_Party_

George_Flake Alberta_Party

George_Foley Nationalist_Party_of_Australia

George_Foley Australian_Labor_Party

George_Foley National_Labor_Party

George_Forbes_ New_Zealand_Liberal_Party

George_Forbes_ United_Party_

George_Forbes_ New_Zealand_National_Party

George_Foster_ Nationalist_Party_of_Australia

George_Foster_Shepley_ Democratic_Party_

George_Foster_Shepley_ Republican_Party_

George_Foulkes,_Baron_Foulkes_of_Cumnock Labour_Co-operative

George_Fowlds New_Zealand_Liberal_Party

George_Francis_Richardson Republican_Party_

George_Francis_Sawyer Labor_Party_

George_Franklin_Drew Democratic_Party_

George_Franklin_Fort Democratic_Party_

George_Franklin_Huff Republican_Party_

George_Frederic_Muntz Liberal_Party_

George_Frederick_Baird Conservative_Party_of_Canada_

George_Frederick_Marter Conservative_Party_of_Ontario

George_Frederick_Stanley Conservative_Party_

George_Freeman_ Conservative_Party_

George_French_Ecton Republican_Party_

George_Fries Democratic_Party_

George_Frisbie_Hoar Republican_Party_

George_Fulford Liberal_Party_of_Canada

George_Fuller_ Nationalist_Party_of_Australia

George_Fuller_ Democratic_Party_

George_G._Cleveland Republican_Party_

George_G._Crocker Republican_Party_

George_G._Fogg Republican_Party_

George_G._Gilbert Democratic_Party_

George_G._Graham Republican_Party_

George_G._Sanderson Liberal_Party_of_Nova_Scotia

George_G._Siebels,_Jr. Republican_Party_

George_G._Sumner Democratic_Party_

George_G._Wills Republican_Party_

George_G._Wright Republican_Party_

George_Gainer Republican_Party_

George_Gair New_Zealand_National_Party

George_Galloway Respect_Party

George_Galloway Labour_Party_

George_Ganchev George_Ganchev's_Bloc

George_Ganchev Bulgarian_Business_Bloc

George_Ganchev Independent_politician

George_Ganchev Union_of_Democratic_Forces_

George_Ganchev Bulgarian_Communist_Party

George_Gascón Democratic_Party_

George_Gaulrapp Democratic_Party_

George_Gaynes Democratic_Party_

George_Gear Australian_Labor_Party

George_Gekas Republican_Party_

George_Georges Australian_Labor_Party

George_Georges Independent_

George_Gibbons Australian_Labor_Party

George_Gibbs_Dibrell Democratic_Party_

George_Gibson_Coote Progressive_Party_of_Canada

George_Gibson_Coote United_Farmers_of_Alberta

George_Gilbert_Hoskins Republican_Party_

George_Gilman_ Oregon_Republican_Party

George_Glover_Campbell Australian_Labor_Party

George_Glyn,_2nd_Baron_Wolverton Liberal_Party_

George_Goldthwaite Democratic_Party_

George_Gollan United_Australia_Party

George_Gollan Democratic_Party_

George_Gollin Democratic_Party_

George_Gomme Progressive_Conservative_Party_of_Ontario

George_Goodman_ Whig_

George_Gordon,_2nd_Marquess_of_Aberdeen_and_Temair Progressive_Party_

George_Gordon_ Democratic_Party_

George_Gordon_ Ontario_Liberal_Party

George_Gordon_Hyde Quebec_Liberal_Party

George_Goschen,_1st_Viscount_Goschen Liberal_Party_

George_Goschen,_1st_Viscount_Goschen Conservative_Party_

George_Goschen,_1st_Viscount_Goschen Liberal_Unionist_Party

George_Goschen,_2nd_Viscount_Goschen Conservative_Party_

George_Graham_ Democratic_Party_

George_Graham_Johnston Progressive_Conservative_Party_of_Ontario

George_Graham_Vest Democratic_Party_

George_Grant_ Labor_Party_

George_Gray_ Australian_Labor_Party

George_Gray_ Douglas_Credit_Party

George_Gray_ Democratic_Party_

George_Green_Foster Conservative_Party_of_Canada_

George_Greene_ Republican_Party_of_Iowa

George_Greene_ Iowa_Democratic_Party

George_Grennell_Jr. Whig_Party_

George_Grennell_Jr. National_Republican_Party

George_Grenville British_Whig_Party

George_Griffiths Labor_Party_

George_Griswold Whig_Party_

George_Griswold Republican_Party_

George_Groeneveld Progressive_Conservative_Association_of_Alberta

George_Groesback Democratic_Party_

George_Guillet Conservative_Party_of_Canada_

George_H._Adams Republican_Party_

George_H._Bender Republican_Party_

George_H._Brickner Democratic_Party_

George_H._Brown_ Republican_Party_

George_H._Busby Democratic_Party_

George_H._Clark Republican_Party_

George_H._Combs,_Jr. United_States_Democratic_Party

George_H._Durand Democrat_

George_H._Harlow Republican_Party_

George_H._Hodges Democratic_Party_

George_H._Mahon Democratic_Party_

George_H._Moses Republican_Party_

George_H._Newhall Republican_Party_

George_H._Pendleton Democratic_Party_

George_H._Prouty United_States_Republican_Party

George_H._Sharpe United_States_Republican_Party

George_H._Sullivan Republican_Party_

George_H._Tinkham Republican_Party_

George_H._Utter United_States_Republican_Party

George_H._V._Bulyea Northwest_Territories_Liberal-Conservative_Party

George_H._W._Bush Republican_Party_

George_H._Wilson Democratic_Party_

George_Habash Arab_Nationalist_Movement

George_Habash Popular_Front_for_the_Liberation_of_Palestine

George_Haddow Independent_

George_Hagan_ Convention_People's_Party

George_Hahn_ Social_Credit_Party_of_Canada

George_Halsey_Perley Conservative

George_Hamilton-Gordon,_4th_Earl_of_Aberdeen Peelite

George_Hamilton-Gordon,_5th_Earl_of_Aberdeen Liberal_Party_

George_Hamilton_Pettit Conservative_Party_of_Canada_

George_Hampel_ Wisconsin_Progressive_Party

George_Hampel_ Republican_Party_

George_Hampel_ Socialist_Party_of_America

George_Hancock_ Federalist_Party_

George_Hannan Liberal_Party_of_Australia

George_Hannan National_Liberal_Party_

George_Hara_Williams Saskatchewan_New_Democratic_Party

George_Harold_Baker Conservative_Party_of_Canada_

George_Harrison_Dunbar Progressive_Conservative_Party_of_Ontario

George_Hasay Republican_Party_

George_Haudenshield Republican_Party_

George_Hawi Democratic_Left_Movement_

George_Hawi Lebanese_Communist_Party

George_Hawkins_ New_Zealand_Labour_Party

George_Hay,_8th_Earl_of_Kinnoull Conservative_Party_

George_Hearst Democratic_Party_

George_Hedford_Dunn Whig_Party_

George_Hees Progressive_Conservative_Party_of_Canada

George_Helm_Yeaman Unionist_Party_

George_Henderson_ Nationalist_Party_of_Australia

George_Henderson_ Australian_Labor_Party

George_Henry_Bethune Ontario_Liberal_Party

George_Henry_Boulter Progressive_Conservative_Party_of_Ontario

George_Henry_Bradbury Conservative_Party_of_Canada_

George_Henry_Chamberlain Republican_Party_

George_Henry_Clinton Democratic_Party_

George_Henry_Cowan Conservative_Party_of_Canada_

George_Henry_Faber Liberal_Party_

George_Henry_Hall,_1st_Viscount_Hall Labour_Party_

George_Henry_Hirst Labor_Party_

George_Henry_Hoyt Republican_Party_

George_Henry_Murray Nova_Scotia_Liberal_Party

George_Henry_Roberts Liberal_Party_

George_Henry_Sanderson Republican_Party_

George_Henry_Sherwood Labor_Party_

George_Henry_Steil_Sr. Democratic_Party_

George_Henry_Stokes Conservative_Party_of_Canada_

George_Henry_Stokes Progressive_Conservative_Party_of_Canada

George_Henry_Thompson Australian_Labor_Party

George_Henry_Walker Labor_Party_

George_Henry_White Republican_Party_

George_Henry_Williams Democratic_Party_

George_Henry_Williams Republican_Party_

George_Henry_Wilson Progressive_Conservative_Association_of_Nova_Scotia

George_Herbert,_13th_Earl_of_Pembroke Conservative_Party_

George_Heyman British_Columbia_New_Democratic_Party

George_Hickes_ Consensus_government

George_Hill_ Democratic_Party_

George_Hill_ Maine_Republican_Party

George_Hilliard Liberal-Conservative_Party

George_Hillmer Progressive_Conservative_Party_of_Ontario

George_Hires Republican_Party_

George_Ho_Lem Alberta_Social_Credit_Party

George_Hoadley_ United_Farmers_of_Alberta

George_Hoadley_ Independent_

George_Hoadly Democratic_Party_

George_Hoadly Republican_Party_

George_Holding Republican_

George_Hollingbery United_Kingdom_Conservative_Party

George_Hood_ Democratic_Party_

George_Hooks Democratic_Party_

George_Hope_Bertram Liberal_Party_of_Canada

George_Horace_Gooderham Ontario_Progressive_Conservative_Party

George_House_ Labor_Party_

George_Houston_Brown Whig_Party_

George_Howard,_6th_Earl_of_Carlisle Whig_

George_Howard,_6th_Earl_of_Carlisle Tory_

George_Howard,_7th_Earl_of_Carlisle Liberal_Party_

George_Howard_Earle_III Democratic_Party_

George_Howard_Williams Republican_Party_

George_Howarth Labour_Party_

George_Howell_ Democratic_Party_

George_Huddleston Democratic_Party_

George_Hudnall Republican_Party_of_Wisconsin

George_Hugh_Castleden Co-operative_Commonwealth_Federation

George_Hugh_Macdonell Conservative_Party_of_Canada_

George_Hull_ Whig_Party_

George_Hunter_ New_Zealand_Reform_Party

George_Hussey_Packe Liberal_Party_

George_Hyde_Fallon United_States_Democratic_Party

George_Irvine_ Conservative_Party_of_Canada_

George_Isaac_ Constitution_Party_

George_Isaac_ National_Bloc_

George_Isaac_Harvey Co-operative_Commonwealth_Federation_

George_Isaac_Smith Progressive_Conservative_Association_of_Nova_Scotia

George_Isaacs Labour_Party_

George_Israel Republican_Party_

George_Izard Democratic-Republican_Party

George_J._Bates Republican_Party_

George_J._Hochbrueckner Democratic_Party_

George_J._Karb Democratic_Party_

George_J._Mitchell Democratic_Party_

George_J._O'Shea,_Jr. Democratic_Party_

George_J._Schneider Wisconsin_Progressive_Party

George_J._Schneider Republican_Party_

George_J._Terwilliger_III Republican_Party_

George_J._Zimmermann Democratic_Party_

George_Jackson_ Liberal-Conservative_Party

George_Jacob_Benner Democratic_Party_

George_James_Tsunis Democratic_Party_

George_Jeger Labor_Party_

George_Jellicoe,_2nd_Earl_Jellicoe Conservative_Party_

George_Jepsen Democratic_Party_

George_John_Bell Nationalist_Party_of_Australia

George_John_Bell United_Australia_Party

George_John_Kindel Democratic_Party_

George_John_Smith Independent_politician

George_Johnson_ Progressive_Conservative_Party_of_Manitoba

George_Johnson_Clarke Progressive_Conservative_Party_of_New_Brunswick

George_Johnston_ United_Farmers_of_Alberta

George_Johnstone_ Democratic_Party_

George_Jones_ Democratic-Republican_Party

George_Joseph_Hall Australian_Labor_Party

George_K._Denton Democratic_Party_

George_K._Favrot Democratic_Party_

George_K._Nash Republican_Party_

George_K._Shiel Democratic_Party_

George_Kanuck Republican_Party_

George_Keegan Independent_politician

George_Keiser Republican_Party_

George_Keith_Taylor Federalist_Party

George_Kempt Liberal_Party_of_Canada

George_Kerevan Scottish_National_Party

George_Kerevan Labour_Party_

George_Kerr_ Australian_Labor_Party

George_Keverian Democratic_Party_

George_Key_ Progressive_Conservative_Party_of_Prince_Edward_Island

George_Keyatta Australian_Labor_Party

George_Khaniri United_Democratic_Forum_

George_Kinloch_ Radicals_

George_Kinnaird,_9th_Lord_Kinnaird Whig_

George_Konrote FijiFirst

George_Kuksuk Consensus_government

George_Kunda Movement_for_Multi-Party_Democracy

George_L._Berry Democratic_Party_

George_L._Brown Democratic_Party_

George_L._Browning Democratic_Party_

George_L._Clarke Free_Soil_Party

George_L._Clarke Liberty_Party_

George_L._Clarke Republican_Party_

George_L._Converse Democratic_Party_

George_L._DeLoach Republican_Party_

George_L._Forbes Democratic_Party_

George_L._Kinnard Jacksonian_democracy

George_L._Lilley Republican_Party_

George_L._Otis Democratic_Party_

George_L._P._Radcliffe Democratic_Party_

George_L._Sheldon Republican_Party_

George_L._Shoup Republican_Party_

George_L._Wellington Republican_Party_

George_Lambert_ Republican_Party_

George_Landerkin Liberal_Party_of_Canada

George_Landrith Republican_Party_

George_Lane-Fox,_1st_Baron_Bingley Conservative_Party_

George_Lansbury Labour_Party_

George_Latham_Fletcher Democratic_Party_

George_Latimer_ Democratic_Party_

George_Laurenson New_Zealand_Liberal_Party

George_Lavender Republican_Party_

George_Law_Curry United_States_Democratic_Party

George_Lawson_ Australian_Labor_Party

George_LeBlanc Liberal_Party_of_Canada

George_LeMieux Republican_Party_

George_Lee_ Fine_Gael

George_Leeman Liberal_Party_

George_Lemuel_Woods United_States_Republican_Party

George_Lemuel_Woods National_Union_Party_

George_Leonard_ Federalist_Party

George_Leslie_ Scottish_National_Party

George_Leventhal Maryland_Democratic_Party

George_Leveson-Gower Liberal_Party_

George_Lincoln_Rockwell American_Nazi_Party

George_Lindgren,_Baron_Lindgren Labor_Party_

George_Llewellyn_Christian Democratic_Party_

George_Lloyd,_1st_Baron_Lloyd Conservative_Party_

George_Lockhart_ Tory_

George_Logan Democratic-Republican_Party

George_Logan_ Country_and_Progressive_National_Party

George_Loyall Jacksonian_Party_

George_Luis_Baker Democratic_Party_

George_Luke_Smith Republican_Party_

George_Luther_Hathaway Progressive_Conservative_Party_of_New_Brunswick

George_Lyon_ Liberal_Democrats

George_Lyttelton,_1st_Baron_Lyttelton Whig_

George_M._Beebe Democratic_Party_

George_M._Bibb Democratic_Party_

George_M._Brooks Republican_Party_

George_M._Chilcott Republican_Party_

George_M._Cochran Democratic_Party_

George_M._Dallas Democratic_Party_

George_M._Davison Republican_Party_

George_M._Foote Democratic_Party_

George_M._Holmes Republican_Party_

George_M._Humphrey Republican_Party_

George_M._Leader Democratic_Party_

George_M._Lomax Democratic_Party_

George_M._Michaels Democratic_Party_

George_M._Mitchell Nova_Scotia_Liberal_Party

George_M._O'Brien Republican_Party_

George_M._Robeson Republican_Party_

George_M._Stearns Democratic_Party_

George_M._Sullivan United_States_Republican_Party
